tool,check_id,check_title,status,severity,service,resource_name,resource_id,region,description,remediation,compliance,timestamp,account_id
scoutsuite,sqldatabase-databases-no-threat-detection,Threat Detection Disabled for SQL Databases,fail,medium,SQL Database,ref3tier-dev-db,sqldatabase.subscriptions.843e85de-3f5f-4614-967a-9f39f1fe9ba7.servers.scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3.databases.ref3tier-dev-db.db_threat_detection_disabled,,Enable threat detection for all of SQL databases.,,CIS Microsoft Azure Foundations 4.2 v1.0.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-databases-no-transparent-data-encryption,Data Encryption Disabled for SQL Databases,pass,medium,SQL Database,,,,"Azure SQL Database transparent data encryption helps protect against the threat of malicious activity by performing real-time encryption and decryption of the database, associated backups, and transaction log files at rest without requiring changes to the application.","From Azure Console: <ol><li>Go to <samp>SQL databases</samp></li>
<li>For each DB instance</li>
<li>Click on <samp>Transparent data encryption</samp></li>
<li>Set <samp>Data encryption</samp> to On</li></ol>",CIS Microsoft Azure Foundations 4.1.2 v1.2.0; CIS Microsoft Azure Foundations 4.2 v1.0.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-databases-threat-detection-disabled-alerts,Threat Detection Alerts Disabled for SQL Databases,pass,medium,SQL Database,,,,Enable alerts related to threat detections.,,CIS Microsoft Azure Foundations 4.2 v1.0.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-databases-threat-detection-low-retention,Short Threat Detection Period for SQL Databases,pass,medium,SQL Database,,,,Threat detection retention period should be greater than 90 days.,,CIS Microsoft Azure Foundations 4.2 v1.0.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-databases-threat-detection-send-alerts-disabled,Send Threat Detection Alerts Disabled for SQL Databases,fail,medium,SQL Database,ref3tier-dev-db,sqldatabase.subscriptions.843e85de-3f5f-4614-967a-9f39f1fe9ba7.servers.scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3.databases.ref3tier-dev-db.db_send_threat_detection_alerts_disabled,,Specify email addresses and ensure that alerts are sent to them.,,CIS Microsoft Azure Foundations 4.2.4 v1.0.0; CIS Microsoft Azure Foundations 4.2.5 v1.0.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-TDE-not-encrypted-with-customer-managed-key,SQL Server TDE Protector Not Encrypted with Customer-Managed Key,fail,medium,SQL Database,scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3,sqldatabase.subscriptions.843e85de-3f5f-4614-967a-9f39f1fe9ba7.servers.scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3.server_encryption_protectors_TDE_protector_is_encrypted,,"Customer-managed key support for Transparent Data Encryption (TDE) allows user control of TDE encryption keys and restricts who can access them and when. Azure Key Vault, Azure’s cloud-based external key management system is the first key management service where TDE has integrated support for Customer-managed keys. With Customer-managed key support, the database encryption key is protected by an asymmetric key stored inthe Key Vault. The asymmetric key is set at the server level and inherited by all databases under that server.",From Azure console: <br> Go to <samp>SQL servers</samp><br>For the desired server instance<br><ol><li>Click on <samp>Transparent data encryption</samp></li><li>Set <samp> Use your own key</samp> to <samp>YES</samp></li><li>Browse through your <samp>key vaults</samp> to Select an existing key or create a new key in Key Vault</li><li>Check <samp>Make selected key the default TDE protector</samp></li></ol>,CIS Microsoft Azure Foundations 4.5 v1.2.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-auditing-low-retention,Short Auditing Retention Period for SQL Servers,pass,medium,SQL Database,,,,Auditing retention period should be greater than 90 days.,,CIS Microsoft Azure Foundations 4.1 v1.0.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-no-ad-admin-configured,Azure Active Directory Admin Not Configured for SQL Servers,fail,medium,SQL Database,scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3,sqldatabase.subscriptions.843e85de-3f5f-4614-967a-9f39f1fe9ba7.servers.scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3.ad_admin,,"Azure Active Directory authentication is a mechanism to connect to Microsoft Azure SQL Database and SQL Data Warehouse by using identities in Azure Active Directory (Azure AD). With Azure AD authentication, identities of database users and other Microsoft services can be managed in one central location. Central ID management provides a single place to manage database users and simplifies permission management.","From Azure console:<ol><li>Go to <samp>SQL servers</samp></li><li>For each SQL server, click on <samp>Active Directory admin</samp></li><li>Click on <samp>Set admin</samp></li><li>Select an admin</li><li>Click <samp>Save</samp></li></ol>",CIS Microsoft Azure Foundations 4.1 v1.0.0; CIS Microsoft Azure Foundations 4.4 v1.2.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-no-auditing,Auditing Disabled for SQL Servers,fail,medium,SQL Database,scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3,sqldatabase.subscriptions.843e85de-3f5f-4614-967a-9f39f1fe9ba7.servers.scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3.server_auditing_disabled,,Enable auditing for all SQL servers.,,CIS Microsoft Azure Foundations 4.1 v1.0.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-no-threat-detection,Advanced Threat Protection (ATP) Disabled for SQL Servers,fail,medium,SQL Database,scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3,sqldatabase.subscriptions.843e85de-3f5f-4614-967a-9f39f1fe9ba7.servers.scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3.server_threat_detection_disabled,,"SQL Server ""Advanced Data Security"" (ADS) provides a new layer of security, which enables customers to detect and respond to potential threats as they occur by providing security alerts on anomalous activities. Users will receive an alert upon suspicious database activities, potential vulnerabilities, and SQL injection attacks, as well as anomalous database access patterns.",,CIS Microsoft Azure Foundations 4.2.1 v1.2.0; CIS Microsoft Azure Foundations 4.1 v1.0.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-threat-detection-disabled-alerts,Advanced Threat Protection Disabled Types for SQL Servers,pass,medium,SQL Database,,,,"Enabling all threat protection types protects against SQL injection, database vulnerabilities, and any other anomalous activities.",,CIS Microsoft Azure Foundations 4.2.2 v1.2.0; CIS Microsoft Azure Foundations 4.1 v1.0.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-threat-detection-low-retention,Short Threat Detection Retention Period for SQL Servers,pass,medium,SQL Database,,,,Threat detection retention period should be greater than 90 days.,,CIS Microsoft Azure Foundations 4.1 v1.0.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-threat-detection-send-alerts-disabled,Send Advanced Threat Protection Alerts Disabled for SQL Servers,fail,medium,SQL Database,scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3,sqldatabase.subscriptions.843e85de-3f5f-4614-967a-9f39f1fe9ba7.servers.scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3.server_send_threat_detection_alerts_disabled,,"Providing the email address and enable Administrator and subscription owner to receive alerts ensures that any detection of anomalous activities is reported as soon as possible, making it more likely to mitigate any potential risk sooner.",,CIS Microsoft Azure Foundations 4.2.3 v1.2.0; CIS Microsoft Azure Foundations 4.2.4 v1.2.0; CIS Microsoft Azure Foundations 4.1.4 v1.0.0; CIS Microsoft Azure Foundations 4.1.5 v1.0.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-vulnerability-assessments-disabled,Vulnerability Assessment (VA) Is Disabled on SQL Servers,pass,medium,SQL Database,,,,Enabling Advanced Data Security on a SQL server does not enables Vulnerability Assessment capability for individual SQL databases unless storage account is set to store the scanning data and reports.,"In the Azure console: <ol> <li>Go to <samp>SQL servers</samp></li><li>For each server instance</li><li>Click on <samp>Advanced Data Security</samp></li><li>Set <samp> Advanced Data Security to On</samp> if not already</li><li>In Section <samp>Vulnerability Assessment Settings</samp>, Click <samp>Storage Accounts</samp></li><li>Choose Storage Account (Existing or Create New). Click <samp>Ok</samp></li><li>Click <samp>Save</samp></li></ol>",CIS Microsoft Azure Foundations 4.2.5 v1.2.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-vulnerability-email-notif-to-admins-owners-not-set,Send Email Notifications to Admins and Subscription Owners Is Not Set on SQL Servers,pass,medium,SQL Database,,,,ADS -VA scan reports and alerts will be sent to admins and subscription owners by enabling setting 'Also send email notifications to admins and subscription owners'. This may help in reducing time required for identifying risks and taking corrective measures.,"In the Azure console: <ol> <li>Go to <samp>SQL servers</samp></li><li>For each server instance</li><li>Click on <samp>Advanced Data Security</samp></li><li>Set <samp> Advanced Data Security to On</samp> if not already</li><li>In Section <samp>Vulnerability Assessment Settings</samp>, set <samp>Storage Accounts</samp> if not already</li><li>Check/enable 'Also send email notifications to admins and subscription owners'</li><li>Click <samp>Save</samp></li></ol>",CIS Microsoft Azure Foundations 4.2.8 v1.2.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-vulnerability-recurring-scans-disabled,Periodic Recurring Scans Is Disabled on SQL Servers,fail,medium,SQL Database,scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3,sqldatabase.subscriptions.843e85de-3f5f-4614-967a-9f39f1fe9ba7.servers.scoutid-2a2ef65e6404307698162b58a08b6439030c3fc3.server_vulnerability_recurring_scans_enabled,,ADS -VA setting 'Periodic recurring scans' schedules periodic (weekly) vulnerability scanning for the SQL server and corresponding Databases. Periodic and regular vulnerability scanning provides risk visibility based on updated known vulnerability signatures and best practices.,"In the Azure console: <ol> <li>Go to <samp>SQL servers</samp></li><li>For each server instance</li><li>Click on <samp>Advanced Data Security</samp></li><li>Set <samp> Advanced Data Security to On</samp> if not already</li><li>In Section <samp>Vulnerability Assessment Settings</samp>, set <samp>Storage Accounts</samp> if not already</li><li>Toggle 'Periodic recurring scans' ton ON</li><li>Click <samp>Save</samp></li></ol>",CIS Microsoft Azure Foundations 4.2.6 v1.2.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,sqldatabase-servers-vulnerability-send-scan-reports-to-not-configured,Send Scan Report to Is Not Configured on SQL Servers,pass,medium,SQL Database,,,,ADS -VA scan reports and alerts will be sent to email ids configured at 'Send scan reports to'. This may help in reducing time required for identifying risks and taking corrective measures.,"In the Azure console: <ol> <li>Go to <samp>SQL servers</samp></li><li>For each server instance</li><li>Click on <samp>Advanced Data Security</samp></li><li>Set <samp> Advanced Data Security to On</samp> if not already</li><li>In Section <samp>Vulnerability Assessment Settings</samp>, set <samp>Storage Accounts</samp> if not already</li><li>Configure email ids for concerned data owners/stakeholders at 'Send scan reports to'</li><li>Click <samp>Save</samp></li></ol>",CIS Microsoft Azure Foundations 4.2.7 v1.2.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,storageaccount-access-keys-not-rotated,Access Keys Not Rotated,fail,medium,Storage Accounts,scoutid-b079053609c2c950d83b9d664ced173acca9383e,storageaccounts.subscriptions.843e85de-3f5f-4614-967a-9f39f1fe9ba7.storage_accounts.scoutid-b079053609c2c950d83b9d664ced173acca9383e.access_keys_rotated,,"When a storage account is created, Azure generates two 512-bit storage access keys, which are used for authentication when the storage account is accessed. Rotating these keys periodically ensures that any inadvertent access or exposure does not result in these keys being compromised.<br><br>The access keys storage accounts should be rotated at least every 90 days.",Follow Microsoft Azure documentation for regenerating storage account access keys.,CIS Microsoft Azure Foundations 3.2 v1.1.0; CIS Microsoft Azure Foundations 3.2 v1.2.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,storageaccount-access-keys-not-rotated,Access Keys Not Rotated,fail,medium,Storage Accounts,scoutid-840a3d8fadafa69acb839dac91a1f6f74d419203,storageaccounts.subscriptions.843e85de-3f5f-4614-967a-9f39f1fe9ba7.storage_accounts.scoutid-840a3d8fadafa69acb839dac91a1f6f74d419203.access_keys_rotated,,"When a storage account is created, Azure generates two 512-bit storage access keys, which are used for authentication when the storage account is accessed. Rotating these keys periodically ensures that any inadvertent access or exposure does not result in these keys being compromised.<br><br>The access keys storage accounts should be rotated at least every 90 days.",Follow Microsoft Azure documentation for regenerating storage account access keys.,CIS Microsoft Azure Foundations 3.2 v1.1.0; CIS Microsoft Azure Foundations 3.2 v1.2.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
scoutsuite,storageaccount-account-allowing-clear-text,Secure Transfer (HTTPS) Not Enforced,pass,medium,Storage Accounts,,,,"The secure transfer option enhances the security of a storage account by only allowing requests to the storage account by a secure connection.<br><br>For example, when calling REST APIs to access storage accounts, the connection must use HTTPS. Any requests using HTTP will be rejected when 'secure transfer required' is enabled. When using the Azure files service, connection without encryption will fail, including scenarios using SMB 2.1, SMB 3.0 without encryption, and some flavors of the Linux SMB client.<br><br>Because Azure storage does not support HTTPS for custom domain names, this option is not applied when using a custom domain name.","In the Azure console:<ol><li>Go to <samp>Storage Accounts</samp></li> <li>For each storage account, go to <samp>Configuration</samp></li> <li>Set <samp>Secure transfer</samp> required to <samp>Enabled</samp></li></ol>",CIS Microsoft Azure Foundations 3.1 v1.1.0; CIS Microsoft Azure Foundations 3.1 v1.2.0,2026-07-01 22:20:57+0530,e1a014d8-2ca2-4275-8220-414092cd8ed6
